# DiskPar00 DiskPar01 DiskPar02 DiskPar03 DiskPar04 DiskPar10 DiskPar11 DiskPar12 DiskPar13 DiskPar14 DiskPar20 DiskPar21 DiskPar22 DiskPar23 DiskPar24 DiskPar30 DiskPar31 DiskPar32 DiskPar33 DiskPar34 SphrPar00 SphrPar01 SphrPar02 SphrPar03 SphrPar04 SphrPar05 SphrPar10 SphrPar11 SphrPar12 SphrPar13 SphrPar14 SphrPar15 Usun Vsun Wsun Sigma_maser vR_maser vPhi_maser vZ_maser Stellar_mass mass(R<60) mass(R<100) r200 m200 concentration94 R0 v0 vesc_R0 Kz likelihood N_chain
9.11775e+08 2.62395 0.3 0 0 2.69041e+08 2.77802 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 9.55712e+10 0.5 0 1.8 0.075 2.1 4.6972e+06 1 1 3 26.3774 0 0.00840657 0.015332 0.00803633 0.00680004 -0.00160619 -0.000338612 -0.00123484 7.30197e+10 6.05532e+11 9.13095e+11 240.543 1.60399e+12 12.1697 8.16649 231.57 621.812 0.00227132 1606.75 8
8.7017e+08 2.51591 0.3 0 0 2.2901e+08 2.89177 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 1.06493e+11 0.5 0 1.8 0.075 2.1 7.07777e+06 1 1 3 21.705 0 0.00945268 0.015133 0.0081958 0.00797647 -0.0035719 0.00122472 -0.00149914 6.81557e+10 6.05831e+11 8.88858e+11 234.158 1.47958e+12 14.3396 8.16913 232.908 615.771 0.00213019 1602.02 18
8.4129e+08 2.54662 0.3 0 0 2.64053e+08 2.66843 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 9.6145e+10 0.5 0 1.8 0.075 2.1 7.43229e+06 1 1 3 20.5102 0 0.00868885 0.0139322 0.00657976 0.00669062 -0.00342985 -0.00159993 0.000954518 6.66767e+10 5.68052e+11 8.24972e+11 226.1 1.33187e+12 14.6219 8.11187 230.218 597.46 0.0021274 1607.86 11
9.35694e+08 2.5672 0.3 0 0 2.74712e+08 2.80659 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 8.79505e+10 0.5 0 1.8 0.075 2.1 5.68062e+06 1 1 3 25.2413 0 0.00740694 0.015781 0.00894717 0.00719295 -0.00163365 0.00122608 0.000365279 7.21856e+10 6.61224e+11 9.9438e+11 248.406 1.76618e+12 13.1349 8.37272 236.653 643.526 0.00216467 1602.27 8
1.06288e+09 2.51804 0.3 0 0 2.62885e+08 3.03739 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 7.77749e+10 0.5 0 1.8 0.075 2.1 3.22935e+06 1 1 3 32.9656 0 0.00735493 0.0154246 0.00714915 0.00658038 -0.00154453 -0.001943 0.00190829 7.65075e+10 6.45454e+11 1.01066e+12 256.611 1.94727e+12 10.4561 8.19345 232.176 649.058 0.0023334 1600.79 7
9.73502e+08 2.76834 0.3 0 0 2.5566e+08 2.90035 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 8.90908e+10 0.5 0 1.8 0.075 2.1 4.7033e+06 1 1 3 25.1861 0 0.00753794 0.0158274 0.00682898 0.0057456 0.000764627 -0.00390588 -0.000183582 8.03353e+10 5.65861e+11 8.40188e+11 230.929 1.419e+12 12.1759 8.21747 235.794 604.872 0.00250504 1596.38 5
9.8989e+08 2.43866 0.3 0 0 2.53602e+08 2.59563 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 8.18719e+10 0.5 0 1.8 0.075 2.1 5.03542e+06 1 1 3 26.872 0 0.00828853 0.0151297 0.00664229 0.00655989 -0.00074138 -0.00249179 -0.000644967 6.70189e+10 6.59652e+11 1.00497e+12 251.23 1.82718e+12 12.5151 8.15328 230.798 644.658 0.0021081 1604.83 13
9.35788e+08 2.64269 0.3 0 0 2.29716e+08 2.95005 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 8.97823e+10 0.5 0 1.8 0.075 2.1 5.49488e+06 1 1 3 25.1899 0 0.00811745 0.0128361 0.00744712 0.00782322 -0.000832701 -0.00243968 0.00171244 7.36325e+10 6.41051e+11 9.61667e+11 244.825 1.6909e+12 12.9613 8.1328 235.772 637.566 0.00237089 1602.83 10
7.75319e+08 2.45035 0.3 0 0 2.36693e+08 2.61501 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 9.6113e+10 0.5 0 1.8 0.075 2.1 9.87598e+06 1 1 3 18.4037 0 0.00761279 0.0143231 0.00651602 0.00676728 -0.00208684 -0.00296204 0.00142607 5.99984e+10 5.89145e+11 8.46723e+11 227.028 1.34836e+12 16.3635 8.16645 229.581 602.818 0.00192879 1606.26 5
8.32028e+08 2.68598 0.3 0 0 2.41283e+08 2.8167 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 9.59685e+10 0.5 0 1.8 0.075 2.1 8.12591e+06 1 1 3 18.974 0 0.00880291 0.014103 0.00614159 0.00581001 -0.00179295 -0.00549202 0.00104908 7.03097e+10 5.35051e+11 7.64572e+11 217.706 1.189e+12 15.1489 8.15628 232.038 582.239 0.00224866 1602.55 3
9.37389e+08 2.37057 0.3 0 0 2.45053e+08 2.49987 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 9.13558e+10 0.5 0 1.8 0.075 2.1 7.22501e+06 1 1 3 21.5074 0 0.00958752 0.014476 0.00725186 0.0069445 -0.00387728 -0.0020272 0.000533706 6.28706e+10 6.01336e+11 8.83556e+11 233.646 1.46992e+12 14.4582 8.08038 229.297 612.244 0.00201065 1606.4 23
8.77715e+08 2.71648 0.3 0 0 2.15285e+08 3.10155 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 9.69847e+10 0.5 0 1.8 0.075 2.1 5.77697e+06 1 1 3 24.7163 0 0.00955364 0.0134021 0.00690648 0.0073611 -0.00331381 -0.00340931 0.00120814 7.43657e+10 6.4827e+11 9.69635e+11 245.219 1.69913e+12 13.2238 8.34332 236.557 638.31 0.00227951 1606.3 4
8.41275e+08 2.62894 0.3 0 0 1.98433e+08 3.03608 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 9.59386e+10 0.5 0 1.8 0.075 2.1 6.05584e+06 1 1 3 23.4728 0 0.00805844 0.0117683 0.0071275 0.00708601 -0.00302253 -0.00125268 0.00355597 6.85887e+10 6.09753e+11 9.05432e+11 237.47 1.54331e+12 13.475 8.07882 229.945 620.009 0.00223575 1604.97 45
7.9727e+08 2.5403 0.3 0 0 2.17842e+08 2.79702 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 1.08773e+11 0.5 0 1.8 0.075 2.1 8.797e+06 1 1 3 18.8578 0 0.0101082 0.013434 0.00729133 0.00676936 -0.00507597 -0.00233659 0.00185812 6.47553e+10 5.61327e+11 8.05853e+11 222.631 1.27165e+12 15.6319 8.0622 230.102 593.119 0.00210013 1605.26 20
9.74533e+08 2.72393 0.3 0 0 1.89843e+08 3.36086 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 9.83502e+10 0.5 0 1.8 0.075 2.1 6.5142e+06 1 1 3 20.6314 0 0.00985112 0.0129188 0.00807061 0.0065636 -0.00502518 0.000483941 0.00185777 7.96872e+10 5.24612e+11 7.53246e+11 217.184 1.1806e+12 13.8739 8.4105 236.136 579.204 0.00235801 1595.87 3
9.66401e+08 2.5072 0.3 0 0 1.62649e+08 3.44591 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 7.72462e+10 0.5 0 1.8 0.075 2.1 9.74906e+06 1 1 3 17.4424 0 0.0102887 0.012789 0.00767117 0.00752418 -0.00498848 7.11548e-05 0.000466234 6.9182e+10 5.34552e+11 7.5543e+11 215.469 1.1527e+12 16.2801 8.21441 233.386 580.35 0.00220239 1601.08 19
8.31315e+08 2.48076 0.3 0 0 1.33095e+08 3.18516 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 9.82495e+10 0.5 0 1.8 0.075 2.1 1.35453e+07 1 1 3 16.3014 0 0.00837861 0.0150709 0.00745052 0.00676124 -0.00199608 0.000366936 0.000407413 6.14012e+10 6.19614e+11 8.76259e+11 228.238 1.37004e+12 18.5247 8.34524 238.19 615.324 0.00196971 1604.62 21
9.35216e+08 2.41933 0.3 0 0 1.38892e+08 3.17003 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 8.11319e+10 0.5 0 1.8 0.075 2.1 1.07709e+07 1 1 3 18.3453 0 0.00787891 0.0137212 0.00664388 0.00695806 -0.00264897 -0.00197336 0.00220574 6.23918e+10 6.35564e+11 9.14158e+11 234.111 1.47847e+12 16.9322 8.22159 236.406 624.726 0.00204927 1605.21 5
8.15717e+08 2.54288 0.3 0 0 1.48862e+08 3.4365 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 9.11697e+10 0.5 0 1.8 0.075 2.1 1.68218e+07 1 1 3 13.3877 0 0.00889078 0.0141623 0.00921963 0.00661887 -0.00181578 -0.000396735 0.00304258 6.43207e+10 5.126e+11 7.00656e+11 205.929 1.00634e+12 20.1608 8.1836 235.468 568.373 0.00212291 1601.98 58
7.41198e+08 2.58221 0.3 0 0 1.2941e+08 2.9869 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 8.2895e+10 0.5 0 1.8 0.075 2.1 1.63205e+07 1 1 3 14.5914 0 0.00814595 0.0138786 0.00752386 0.00733884 -0.00247213 -0.00186963 0.000697498 5.76939e+10 5.84716e+11 8.1479e+11 220.2 1.23029e+12 19.9246 8.23282 235.121 599.214 0.00198513 1600.5 1
7.77199e+08 2.58485 0.3 0 0 1.54118e+08 3.20233 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 9.51131e+10 0.5 0 1.8 0.075 2.1 1.66949e+07 1 1 3 12.9918 0 0.00899635 0.0142199 0.00781012 0.0066215 -0.00235344 -0.0014366 0.00139973 6.30469e+10 4.78914e+11 6.5098e+11 199.654 9.17079e+11 20.1004 8.22846 231.591 550.509 0.00204428 1607.25 6
7.28791e+08 2.69492 0.3 0 0 1.63627e+08 3.25751 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 1.08773e+11 0.5 0 1.8 0.075 2.1 1.49704e+07 1 1 3 13.2353 0 0.00667728 0.0117708 0.00670278 0.00681999 -0.00101256 -0.00141135 0.00456147 6.58869e+10 4.54704e+11 6.16961e+11 195.444 8.60276e+11 19.2648 8.18868 229.576 539.509 0.00211283 1595.87 1
9.4534e+08 2.44434 0.3 0 0 1.02608e+08 3.56545 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 9.21054e+10 0.5 0 1.8 0.075 2.1 9.99631e+06 1 1 3 17.0868 0 0.00762817 0.0147695 0.00812975 0.00702419 -0.00205155 -0.000285744 0.000252787 6.39024e+10 5.20261e+11 7.34773e+11 212.966 1.1131e+12 16.441 8.11003 228.167 571.88 0.00207489 1605.44 2
1.04466e+09 2.48698 0.3 0 0 1.01414e+08 4.23482 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 9.60414e+10 0.5 0 1.8 0.075 2.1 6.44947e+06 1 1 3 21.38 0 0.00929555 0.0146522 0.00754596 0.00618987 -0.00363924 -0.0024971 -0.000570698 7.25977e+10 5.47326e+11 7.9544e+11 223.108 1.27981e+12 13.8184 8.12395 230.216 590.016 0.00227128 1606.11 10
1.12349e+09 2.49588 0.3 0 0 8.14618e+07 4.51323 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 9.42382e+10 0.5 0 1.8 0.075 2.1 7.10709e+06 1 1 3 17.6216 0 0.00958955 0.0166934 0.00531198 0.00615302 -0.0044528 -0.00335544 -0.00167135 7.48097e+10 4.21632e+11 5.87049e+11 194.021 8.41592e+11 14.3634 8.17168 225.905 525.512 0.00226489 1596.08 10
1.09401e+09 2.33387 0.3 0 0 1.1394e+08 3.46663 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 8.58324e+10 0.5 0 1.8 0.075 2.1 6.05693e+06 1 1 3 24.2553 0 0.0076561 0.0159804 0.00873088 0.00703475 -0.000626043 -0.0015349 0.000241546 6.5697e+10 6.44682e+11 9.66003e+11 244.832 1.69113e+12 13.4766 8.20479 230.69 634.002 0.00204467 1604.48 36
1.01842e+09 2.55871 0.3 0 0 1.34254e+08 3.39224 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 9.12146e+10 0.5 0 1.8 0.075 2.1 5.34039e+06 1 1 3 26.1637 0 0.0102289 0.0152311 0.00658302 0.00644339 -0.00330985 -0.00195938 0.000966354 7.17379e+10 6.67306e+11 1.00996e+12 250.871 1.81961e+12 12.8137 8.28972 234.852 647.755 0.00222413 1603.6 27
1.01761e+09 2.58595 0.3 0 0 9.29165e+07 4.35777 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 1.00323e+11 0.5 0 1.8 0.075 2.1 6.20016e+06 1 1 3 22.2735 0 0.0100885 0.0140879 0.00808447 0.00685091 -0.00307416 -0.00230084 0.000347808 7.4802e+10 5.71873e+11 8.36771e+11 228.503 1.37483e+12 13.603 8.0849 232.556 603.68 0.00239349 1602.57 4
8.96098e+08 2.31045 0.3 0 0 7.48106e+07 3.83413 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 9.31721e+10 0.5 0 1.8 0.075 2.1 1.38111e+07 1 1 3 15.2448 0 0.00857537 0.0134741 0.00762384 0.00695934 -0.00422691 -0.00237331 0.0032071 5.72798e+10 5.48627e+11 7.67555e+11 215.538 1.15383e+12 18.6663 8.10113 228.955 582.635 0.00190761 1605.01 2
8.02203e+08 2.1609 0.3 0 0 6.43869e+07 3.57833 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 9.08642e+10 0.5 0 1.8 0.075 2.1 1.85409e+07 1 1 3 13.867 0 0.00792312 0.0135025 0.00532713 0.0070638 -0.00196102 -0.00326373 0.00246201 4.88219e+10 5.83399e+11 8.11326e+11 219.478 1.21834e+12 20.9379 8.06009 229.179 596.344 0.0017244 1600.72 7
9.51031e+08 2.35457 0.3 0 0 9.20264e+07 3.69626 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 7.5755e+10 0.5 0 1.8 0.075 2.1 1.72646e+07 1 1 3 12.8305 0 0.00947447 0.0132697 0.00672697 0.00788409 -0.000868148 -0.00327386 0.000133125 5.97712e+10 4.77885e+11 6.49894e+11 199.525 9.1525e+11 20.3649 8.01685 229.77 550.926 0.0020528 1598.42 1
9.7078e+08 2.52687 0.3 0 0 1.05137e+08 3.77565 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 8.33594e+10 0.5 0 1.8 0.075 2.1 1.33137e+07 1 1 3 14.7807 0 0.00754173 0.0158271 0.00511652 0.00679844 -0.000660169 -0.00302217 -0.00155637 6.77924e+10 5.10176e+11 7.04469e+11 207.369 1.02759e+12 18.401 8.23086 235.083 567.697 0.0021876 1600.21 23
8.68549e+08 2.65165 0.3 0 0 1.17526e+08 3.95083 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 8.1022e+10 0.5 0 1.8 0.075 2.1 1.41828e+07 1 1 3 14.0194 0 0.00711948 0.0125824 0.00662887 0.00650711 -0.000328122 -0.00237629 0.00236027 6.91159e+10 4.88132e+11 6.677e+11 202.263 9.53552e+11 18.8618 8.21851 233.56 557.464 0.00225236 1602.03 64
7.77708e+08 2.64599 0.3 0 0 1.17489e+08 3.70025 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 1.30224e+11 0.5 0 1.8 0.075 2.1 7.81191e+06 1 1 3 21.5327 0 0.00758845 0.0136933 0.00640203 0.00646371 -0.00145745 -0.0034028 0.00187589 6.79745e+10 6.51621e+11 9.57685e+11 241.376 1.62056e+12 14.9137 8.19367 234.369 635.661 0.00215205 1601.43 13
9.47236e+08 2.54082 0.3 0 0 9.66433e+07 4.17477 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 1.06763e+11 0.5 0 1.8 0.075 2.1 6.99882e+06 1 1 3 20.8313 0 0.00704096 0.0137619 0.00788016 0.00704576 -0.00173377 -0.0015724 0.00168979 7.05453e+10 5.5837e+11 8.10199e+11 224.494 1.30367e+12 14.276 8.08158 229.702 594.507 0.00225 1605.44 37
1.00242e+09 2.30434 0.3 0 0 9.50836e+07 3.80949 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 9.19101e+10 0.5 0 1.8 0.075 2.1 9.86224e+06 1 1 3 18.4674 0 0.00909482 0.0137433 0.00797994 0.00740164 -0.00329379 -0.000213365 5.14794e-05 6.23147e+10 5.94648e+11 8.54202e+11 227.796 1.36223e+12 16.3533 8.10544 231.44 606.849 0.00202153 1605.92 62
1.00306e+09 2.31968 0.3 0 0 1.27124e+08 3.33993 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 8.68631e+10 0.5 0 1.8 0.075 2.1 1.3189e+07 1 1 3 15.2612 0 0.00884951 0.0139325 0.00859906 0.00594566 -0.00211051 -0.00105454 -0.00112736 6.25679e+10 5.32889e+11 7.42556e+11 212.465 1.10517e+12 18.3332 8.11799 233.305 577.594 0.00204173 1598.78 6
9.02485e+08 2.43825 0.3 0 0 1.29558e+08 3.39266 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 9.95947e+10 0.5 0 1.8 0.075 2.1 1.14228e+07 1 1 3 16.478 0 0.00828609 0.016527 0.00730847 0.00683897 -0.00191313 -0.00152431 0.000368773 6.39742e+10 5.45909e+11 7.68614e+11 216.425 1.16821e+12 17.3279 8.39319 232.199 581.239 0.00193571 1601.31 6
1.02971e+09 2.55095 0.3 0 0 1.52314e+08 3.62818 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 1.007e+11 0.5 0 1.8 0.075 2.1 4.18339e+06 1 1 3 28.0122 0 0.00869199 0.0143542 0.00671714 0.00597852 -0.00342016 -0.00470531 0.000547508 7.56923e+10 6.10805e+11 9.28829e+11 243.511 1.66404e+12 11.614 8.16085 231.518 626.807 0.00233278 1603.91 1
9.46799e+08 2.55735 0.3 0 0 1.64887e+08 3.3883 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 9.83737e+10 0.5 0 1.8 0.075 2.1 7.29481e+06 1 1 3 18.6153 0 0.00926226 0.0138556 0.00652773 0.0060914 -0.00269579 -0.0033512 0.0017921 7.15833e+10 4.72117e+11 6.68155e+11 205.548 1.00083e+12 14.5131 8.07224 227.419 552.146 0.0022683 1604.35 1
9.78443e+08 2.57752 0.3 0 0 1.80645e+08 3.3486 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 9.96806e+10 0.5 0 1.8 0.075 2.1 3.48248e+06 1 1 3 31.3851 0 0.00945562 0.0138011 0.00730932 0.00680815 -0.00412187 -0.00119955 0.000914277 7.44712e+10 6.32098e+11 9.81844e+11 252.239 1.84945e+12 10.7825 8.10219 229.162 640.736 0.00232832 1606.83 15
1.1016e+09 2.47394 0.3 0 0 1.41657e+08 3.68968 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 9.35457e+10 0.5 0 1.8 0.075 2.1 4.37954e+06 1 1 3 26.4579 0 0.0084634 0.0149087 0.00812399 0.00575726 -0.00215923 -0.00124957 0.00113241 7.48272e+10 5.74387e+11 8.63338e+11 234.869 1.49315e+12 11.8316 8.19531 230.063 607.443 0.00226716 1605.22 1
1.09609e+09 2.5193 0.3 0 0 1.37032e+08 3.7664 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 8.66714e+10 0.5 0 1.8 0.075 2.1 5.97448e+06 1 1 3 22.9562 0 0.00856024 0.0156838 0.00635981 0.0073145 -0.00258689 -0.00267848 -1.44948e-05 7.5652e+10 5.85573e+11 8.6125e+11 231.796 1.43515e+12 13.4032 8.25621 235.319 609.499 0.0023203 1605.57 15
9.64852e+08 2.46311 0.3 0 0 1.56971e+08 3.31413 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 1.04206e+11 0.5 0 1.8 0.075 2.1 7.22331e+06 1 1 3 20.2395 0 0.00783605 0.0146084 0.00746938 0.00659393 -0.00170799 -0.000940059 -0.00039322 6.89216e+10 5.42727e+11 7.83994e+11 221.05 1.24461e+12 14.4563 8.06871 229.964 586.548 0.00218931 1605.56 3
9.72569e+08 2.36618 0.3 0 0 1.65165e+08 3.15174 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 9.98903e+10 0.5 0 1.8 0.075 2.1 8.72243e+06 1 1 3 19.9319 0 0.00892402 0.014148 0.00658706 0.00639716 -0.00173502 -0.00385815 0.00207163 6.54418e+10 6.19353e+11 8.99365e+11 233.866 1.4739e+12 15.5795 8.23835 234.895 618.987 0.00203077 1604.84 4
9.37837e+08 2.64289 0.3 0 0 2.27868e+08 3.03507 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 7.97316e+10 0.5 0 1.8 0.075 2.1 7.08286e+06 1 1 3 21.0398 0 0.0102511 0.015036 0.00691681 0.00676696 -0.00371817 -0.00201298 0.000466994 7.34496e+10 5.77567e+11 8.39038e+11 227.825 1.36254e+12 14.3439 8.33212 235.642 603.002 0.0022638 1604.67 4
8.55803e+08 2.78716 0.3 0 0 2.33085e+08 3.03982 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 9.50955e+10 0.5 0 1.8 0.075 2.1 7.29223e+06 1 1 3 20.6791 0 0.0096748 0.0133918 0.00777962 0.00689919 -0.00245401 -0.00251777 0.00153354 7.57915e+10 5.76287e+11 8.33755e+11 226.817 1.34463e+12 14.5111 8.30464 237.089 603.42 0.00235772 1605.71 3
8.01701e+08 2.57504 0.3 0 0 2.62986e+08 2.60671 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 9.4977e+10 0.5 0 1.8 0.075 2.1 1.06575e+07 1 1 3 17.6739 0 0.00906706 0.0142457 0.00733525 0.00708714 -0.00188157 -0.000364256 0.000754703 6.51057e+10 5.88534e+11 8.38513e+11 225.256 1.31719e+12 16.8613 8.25589 235.791 603.847 0.00206825 1606.96 7
9.16932e+08 2.48821 0.3 0 0 2.16837e+08 2.79416 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 9.78286e+10 0.5 0 1.8 0.075 2.1 6.17501e+06 1 1 3 22.7638 0 0.00785965 0.0133647 0.00598977 0.00720857 -0.00209546 -0.00253641 0.0029213 6.704e+10 5.84974e+11 8.63862e+11 232.338 1.44529e+12 13.5808 8.02837 229.084 607.876 0.00216713 1605.07 1
9.20567e+08 2.88312 0.3 0 0 2.04415e+08 3.31276 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 9.51906e+10 0.5 0 1.8 0.075 2.1 5.40625e+06 1 1 3 22.7585 0 0.00949676 0.0145621 0.00701491 0.00716587 -0.00275682 -0.002324 0.000792715 8.26709e+10 5.35911e+11 7.79926e+11 221.844 1.25807e+12 12.8775 8.33707 235.806 588.081 0.00252211 1602.88 25
8.99204e+08 2.66253 0.3 0 0 1.25432e+08 3.55525 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 1.04898e+11 0.5 0 1.8 0.075 2.1 6.5688e+06 1 1 3 22.6375 0 0.00669921 0.0146552 0.00736373 0.00748854 -0.00070048 -0.00142169 0.00280075 7.13854e+10 6.16037e+11 9.08534e+11 236.965 1.53339e+12 13.9197 8.28629 233.574 621.156 0.00222176 1602.69 1
8.2907e+08 2.5504 0.3 0 0 1.30242e+08 3.38534 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 9.67189e+10 0.5 0 1.8 0.075 2.1 7.56616e+06 1 1 3 21.1454 0 0.0073861 0.012735 0.00681441 0.00726619 -0.000856088 -0.0023697 0.00195373 6.38958e+10 6.08102e+11 8.91035e+11 234.111 1.47856e+12 14.7252 7.99668 228.279 616.249 0.00215859 1602.16 10
7.82573e+08 2.66397 0.3 0 0 1.31359e+08 3.52455 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 1.07947e+11 0.5 0 1.8 0.075 2.1 8.01643e+06 1 1 3 20.6829 0 0.00808565 0.0127072 0.00738969 0.00679288 -0.000278619 -0.00187466 0.00122605 6.67944e+10 6.17208e+11 9.00377e+11 234.591 1.48757e+12 15.0667 8.05649 231.611 620.725 0.00222755 1602.44 4
8.95392e+08 2.38368 0.3 0 0 1.04158e+08 3.62991 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 9.71914e+10 0.5 0 1.8 0.075 2.1 1.34801e+07 1 1 3 15.3283 0 0.00917754 0.0136425 0.00604423 0.00750672 -0.003005 -0.00452918 0.0014401 6.12656e+10 5.46644e+11 7.63466e+11 214.978 1.14493e+12 18.4908 8.25881 232.226 581.848 0.00194393 1604.15 5
8.61271e+08 2.52779 0.3 0 0 1.04223e+08 3.75217 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 9.27996e+10 0.5 0 1.8 0.075 2.1 2.16341e+07 1 1 3 10.2834 0 0.00780151 0.0139102 0.00767538 0.00657158 -0.00220586 -0.00281784 0.00167969 6.40781e+10 3.79888e+11 4.97419e+11 177.39 6.43216e+11 22.2297 8.05503 226.821 501.968 0.00212403 1601.6 13
5.57432e+08 2.41821 0.3 0 0 6.23807e+07 3.81491 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 1.15025e+11 0.5 0 1.8 0.075 2.1 2.59784e+07 1 1 3 12.2611 0 0.00902282 0.0132062 0.00485344 0.00753032 -0.00369661 -0.00414782 0.00262288 4.84705e+10 6.1621e+11 8.44953e+11 221.492 1.25213e+12 23.8594 8.2243 237.512 611.003 0.00173627 1596.71 6
6.79569e+08 2.55375 0.3 0 0 1.04245e+08 3.48201 0.9 0 0 5.31319e+07 7 -0.085 4 0 2.17995e+09 1.5 -0.045 12 0 8.76403e+10 0.5 0 1.8 0.075 2.1 2.49761e+07 1 1 3 11.7504 0 0.00840155 0.0122001 0.00736007 0.00756586 -0.00412418 -0.00251455 0.0032044 5.56029e+10 5.51075e+11 7.46872e+11 210.16 1.0696e+12 23.5002 8.24944 237.747 583.861 0.00194421 1602.9 9
